Gene	signal_to_noise_ratio
ARPIN	-0.053148442794739154
HNRNPDP2	-0.05313718047224781
LINC00960	-0.05312446233991741
MANCR	-0.053124432538743736
EIF5A	-0.05312259267984269
PEX13	-0.0530567425457254
PINK1-AS	-0.053024301525699244
BIRC8	-0.053008757091120934
HOXB-AS4	-0.053008757091120934
TRAJ24	-0.05300574355371612
LILRA5	-0.052990309596054906
SIX3-AS1	-0.05298983743521669
SLC25A6	-0.052975060566538314
AKR1B1	-0.05297066343198562
MED13	-0.05296609643261909
CREB5	-0.052949393108218334
LINC02842	-0.052942319389693175
AC091806.1	-0.052936552292220135
EIF3A	-0.05292716285019957
PTBP3	-0.05288886365990338
PAIP2	-0.05286757139898757
ZNF844	-0.052841920871351096
KRT6B	-0.05280642695026848
RPL23AP41	-0.052802079538631336
KIRREL3-AS2	-0.052789785735882104
ASAP1	-0.052781324956693666
GNPNAT1	-0.05275798384988934
PFN1P1	-0.05270706045491161
NAB1P1	-0.05269872825566627
PZP	-0.052656362761006284
SLX1A	-0.05265569818677859
RIF1	-0.052655178948019736
EIF4G2	-0.05264141100327251
IGFBP1	-0.0526106430519472
RPS5	-0.05258468648747094
NMNAT1P3	-0.05257279285260042
HNRNPA3P5	-0.05257151412342278
SYT17	-0.052568399887663
TNRC6A	-0.052550727649260415
RXYLT1	-0.0525306354377502
SLIT3-AS2	-0.05252293858325538
SRSF2	-0.05250606675260371
TRAJ41	-0.052484200519917285
NFYB	-0.052457750194316116
OSM	-0.05245021986133256
MACO1	-0.05244995423797123
ERP44	-0.052435681269138626
MARCKSL1	-0.05242538818299874
OR7E12P	-0.05241943610608972
PET117	-0.05241284961480101
PACSIN2	-0.05237733884799345
KDM1A	-0.05237164819751753
ZNF277	-0.05236486207933978
ELANE	-0.05236121172454047
ANKRD49P1	-0.05235795418975589
MIR3125	-0.05235713016074637
PRPS2	-0.05234123323955655
RAB1B	-0.052334697396221555
PPP1R11	-0.05233244047356543
LATS2-AS1	-0.05231637966940262
ANGPTL1	-0.052316346121254215
AC090197.1	-0.05230337428170162
ZNF24	-0.05227337191186921
SPATA22	-0.05225303469238639
OR9A2	-0.05224711237183652
RIOK2	-0.05222076611433642
MPST	-0.052203834209512454
LINC02547	-0.052193313550823905
CSNK1G2	-0.05217067410143758
TUBB8P11	-0.05216606742250801
MTCO3P20	-0.05215177162514628
RAB42	-0.05214372632258118
SPRR2F	-0.05212401889136198
ARPC3P5	-0.052113620394469796
TTC33	-0.05211309048155761
CCDC167	-0.05210137572110673
TRIM74	-0.05209272694022539
LINC00454	-0.05207798909211548
FER1L5	-0.05207722799775962
PHTF1	-0.05207624097655169
H3C13	-0.05207384733226733
RAB28	-0.05205952254632308
DNAJC10	-0.05205878972335508
CNOT7P2	-0.05204194937114736
HIRIP3	-0.052030353290516904
INCA1	-0.05201306665311157
MTND2P40	-0.05199563269697684
ATE1	-0.051978402120569825
AMFR	-0.0519313919643864
AC087071.1	-0.051904442249993715
OR6W1P	-0.05187805985353826
FBXO7	-0.05187705619851691
PGD	-0.05182278454551057
LAPTM4BP2	-0.051818087059940336
MTCO3P10	-0.05178775948287648
LINC02639	-0.05177373066040879
AC090061.1	-0.05177055485903816
MIR601	-0.05176096437472047
RSU1P1	-0.051740069307043404
ADHFE1	-0.05171203577140175
NAV2-AS2	-0.05170087151978223
SOAT1	-0.05169750528313345
SNRPD1	-0.05167932089668804
LINC02652	-0.051670886248976165
STON2	-0.05163575609484909
TP53I11	-0.05162605952768437
MIR4673	-0.05161084690275116
KRT8P19	-0.05158146183087487
HTR3B	-0.051572032511629395
C7orf50	-0.05154409291376305
FAM238A	-0.05146131024002478
BTNL3	-0.051456269301171795
LINC02303	-0.05145398263073832
MORF4L1P1	-0.05143131935931275
LINC01221	-0.051408376126537744
RPL13	-0.05138415235590263
RALBP1P1	-0.051349997945040096
NAALADL2-AS1	-0.05134489630612791
STK39	-0.05133588312580434
RPL7L1P2	-0.05131253550520203
MTM1	-0.0512990916873596
LIN37	-0.051285468400212836
TRAF2	-0.05127928083676531
ALOX15	-0.05126066408324667
UNC45B	-0.051250360134180495
CCN4	-0.05124134662440111
LINC01121	-0.05123973915013888
BPNT2	-0.05123734303754877
GRAPL	-0.05114358047403152
TMEM131L	-0.051056546377040976
BNIP3P41	-0.05102631130457731
LINC02465	-0.050985145452470425
EIF1AD	-0.050970306867124046
SNX4	-0.05096981290625001
HOXA-AS3	-0.05096310842350917
VPS35P1	-0.050952736723107406
CDK5P1	-0.05094588743745652
PCA3	-0.05094198854695474
H1-6	-0.05094165422864723
PRB2	-0.05093890029806641
PRKCI	-0.05092530946781966
RPSAP61	-0.050891207297038554
MIR1293	-0.05088766387586946
SNRPB	-0.050885218190554846
PEBP1	-0.05087949613871131
ZNF157	-0.05086269504865042
MTCO1P40	-0.0508599660284571
MGME1	-0.05085962783279277
CD46	-0.050857667587111986
RN7SL659P	-0.050854290848427755
ADAMTS14	-0.05082315376449407
KIF20A	-0.050818664942670004
APEX1	-0.05081419743077347
TUBD1	-0.050749978164682595
SLC7A2	-0.0507424499036442
CLDN18	-0.050713013874177496
AL109809.1	-0.05070788475586717
LDLRAD4	-0.05069455028689851
RPL15	-0.05068373151061841
IGHV1-24	-0.05068296855510088
TPRN	-0.05062499871933502
FABP5P5	-0.05060090268778007
OMP	-0.05059608407093232
GLCCI1-DT	-0.05055914262054043
AF131215.3	-0.050524668895090906
BANF1P4	-0.05050586948124658
LPIN2	-0.050500239846293246
ANKRD65	-0.0504842310133541
XRCC4	-0.05047256541348797
PCBP2P1	-0.050459513919146146
ZBTB33	-0.05045754364910931
MIR548J	-0.0504461033124593
KPNA3	-0.05044463600804495
RB1	-0.05044349134708467
AC119868.1	-0.05042829609512554
HNRNPA1P53	-0.05042377153057109
RAB11B-AS1	-0.05041091075874431
KIF9	-0.050406605803193796
LEMD3	-0.05039205034735927
ANAPC1P5	-0.05038104928803051
STARD7	-0.05036185989257561
MIR4730	-0.050355486244038794
CDKL5	-0.050349741417262193
CASP16P	-0.05034153275503146
PABPC1P8	-0.05033498341443388
LINC00882	-0.050282510844508875
SNORD116-24	-0.05024540605878891
PRH1	-0.05022360833225048
BCHE	-0.05022151250326434
RAB34	-0.05020911058632659
LINC01394	-0.05020515632588618
RNA5SP298	-0.05018402078196746
KCTD3	-0.05018339790522762
LRBA	-0.05016325256551128
GK3P	-0.05014634548497979
MAPK6P3	-0.050118253429609065
SPINK8	-0.050116278980759064
KRT85	-0.05011450407207423
PMPCA	-0.05010549951122346
PPP1R14B-AS1	-0.05009759794209629
PBK	-0.05008452925480894
RAB40A	-0.050083594496464996
MFSD6	-0.05006430988594965
MCFD2P1	-0.050058563624238286
IFITM3P4	-0.05001212697335854
THUMPD2	-0.050008165654899406
RPGRIP1	-0.0500009278147868
RPS15AP5	-0.04999768761410075
CHMP5	-0.04997673912658444
COX6CP17	-0.04996139988948311
RPL5P6	-0.04995006153784317
UBE2R2	-0.049935234506204726
DEK	-0.04992573615052378
BUD31	-0.049925656885553685
TRGV7	-0.0499213402160767
GABARAPL2	-0.04987793361970939
TMED10	-0.049825755807937
LARGE-AS1	-0.04979413392847535
MIR548AX	-0.04977389063224719
EMSY	-0.04976860862541518
SIL1	-0.04976621904759655
LINC02610	-0.049692413148105505
CXXC1P1	-0.04968423862628828
MTATP6P2	-0.04968212207013466
RNA5SP434	-0.04967470820396629
OR51Q1	-0.04967051422556536
MFSD12	-0.04965495417491239
STARD9	-0.04964495441221022
LAMA4	-0.04964027741648853
WHSC1L2P	-0.04963851696698481
B3GALNT1P1	-0.049637919081104945
KIF14	-0.0495655272018269
PDIA6	-0.049562662171909876
FRS2	-0.04955846103190259
MTND3P22	-0.04954824773398555
FAM3A	-0.04951277655401359
TREHP1	-0.04950743094478292
RNU6-593P	-0.04950047569720949
ARPC2	-0.049411922299669155
UTP20	-0.04940109179113529
DNAI3	-0.04938038941586981
RN7SL480P	-0.04937951805485268
CA3	-0.04937578126346556
KIF19BP	-0.049373740661867595
CHMP4BP1	-0.0493700758116281
FAM66E	-0.04936934026874884
TMEM159	-0.04936010629714716
FNDC1-IT1	-0.04933789527732855
FOXM1	-0.04930153452175968
RDH10	-0.049294590919578885
CCDC149	-0.049224031292930764
LYSMD1	-0.04921571559060133
RNU6-185P	-0.049168053153653864
TRAPPC12	-0.049143364901748164
RNU2-57P	-0.0491370107483669
CHN2	-0.049104688146298786
DAB1	-0.04909580454509143
SENP6	-0.04908248421288405
RN7SKP26	-0.04906193105980705
RPL7P7	-0.04906154513815835
SWT1	-0.04904263738478672
THSD4	-0.048984448496154916
MIR300	-0.04896946348564001
RN7SL274P	-0.04891371898849433
FABP5P14	-0.048905857593428435
MDM1	-0.048870883295581605
DLGAP2-AS1	-0.048829629312136406
LINC02010	-0.04880506572844998
ARL8B	-0.048804451327894
MTND5P29	-0.048798461799811045
MSX2P1	-0.048798248628113106
ZNF805	-0.04879821979986494
TMEM72	-0.048787448022583356
POC1A	-0.04876062021463967
ZNF250	-0.048757456142447614
OSBPL9	-0.04873406256015739
TEX10	-0.048729037259174234
UBA3	-0.04871311606473447
TTC39A	-0.04869486321773898
BRD7P4	-0.04868136308797637
FAM200B	-0.04866783906845251
PRKRA	-0.04866411569201049
TMEM75	-0.04864402321693778
ATRN	-0.048606852766072635
RNU6ATAC27P	-0.04859660111944876
KIAA0100	-0.04857517016386158
SLC6A3	-0.048573511990197375
B3GALT2	-0.04857217311259179
DXO	-0.04855385786793444
LARGE-IT1	-0.0485441816353586
CDK2AP2	-0.04854241715450752
SRP54	-0.04854159915746901
ADAMTSL5	-0.048484572934456974
PKP4	-0.04845179704253975
PROKR1	-0.04844469825914347
GK4P	-0.048438706711349075
EPDR1	-0.048434065205799806
MFN1	-0.04841718728272121
TM7SF3	-0.04841412693101414
ACY3	-0.0484021165590197
NFIB	-0.048400677839180235
RFX4	-0.04839064555572712
NAA38	-0.048385857232093064
FAM122C	-0.04838197400229014
CX3CL1	-0.04837777661219546
SENP5	-0.04836935801620483
FAM221A	-0.04836317721987983
ENTPD6	-0.048339002314665896
ZNF43	-0.0482963350835489
CLPSL1	-0.04828577295771001
AK3P3	-0.04827395101374255
VN1R78P	-0.048258630051938395
MTND6P24	-0.04825635227790893
RPL10P1	-0.04825077403115957
NFKBID	-0.04823701556433137
LDHC	-0.04821973259654504
VPS25	-0.04819929432231289
RPS4XP3	-0.04818228346583905
TRIM68	-0.04818125191748749
ACTR1B	-0.048171963293644336
CRYAB	-0.04814678517737196
LDHAP4	-0.04814153973376824
CEP57	-0.04812990584431817
HNRNPA1L2	-0.04812891010932627
ZNF622	-0.04808192287694343
PTPRK	-0.04806179844239472
CCND3P1	-0.04805959685071828
KDM4A-AS1	-0.048052693927590255
INTS12	-0.04804796650339055
PRR18	-0.047990996392666255
AC005821.1	-0.04798329309198942
ZFY	-0.047975903394425604
STN1	-0.04797584624503948
PHLDB2	-0.047961955789469254
MT-CYB	-0.047950246386799726
LINC02621	-0.04794414731411357
AC021517.1	-0.04791643814751391
LINC01754	-0.04790855431166347
ZNF44	-0.04790798557381941
TVP23C	-0.047903751825205294
MIR1203	-0.047893442945042136
SYNPR-AS1	-0.04788235156151296
RAD51AP1P1	-0.04786968572398634
SNRPEP4	-0.04786713073732435
CTBP2P4	-0.047863721228971805
TDRD1	-0.04786154394149706
RNA5SP378	-0.04784946898950526
MTND6P22	-0.04784946898950526
SPATS1	-0.04784946898950526
AMD1P1	-0.04783213872405569
TMEM47	-0.04782517379297642
RPS4XP7	-0.047819099994838125
UBE2Q1	-0.04781461217738434
KIF5C	-0.0478143745450746
CALB1	-0.047810764193145824
ADAMTS8	-0.047803713990324063
VHL	-0.04780177243709471
PEPD	-0.04776590173749646
ZNF100	-0.047761413148472424
CDRT15P6	-0.04775511851869203
SHBG	-0.04774357632443569
SSU72	-0.04771679481409533
PTGES2-AS1	-0.047712601146013604
SLC35A2	-0.047711310763272646
COLCA1	-0.047702280399911305
DCTN6	-0.047698437855065834
ABHD17B	-0.04769126920401798
CPQ	-0.04766107706822485
ACTG1P24	-0.047648267747970534
C16orf72	-0.04764677476160926
ING2	-0.04762681155966685
MIOS	-0.04761301772180973
CALHM3	-0.047610776708765234
LINC02520	-0.04759518355071938
AC025154.2	-0.04759203007994043
C4orf48	-0.047545813816469044
COA5	-0.04754121972784297
LIN54	-0.047536507529530744
NCAPGP1	-0.04751138361129658
MT-ND5	-0.047478391248325424
RALGAPA2	-0.04747207293443842
UGT8	-0.04746359139390906
SRIP3	-0.04742020375237753
SNHG10	-0.04741927425009389
PSAT1P3	-0.04740915761573943
DPY19L4	-0.04740723319657555
RBM18	-0.04739724272140749
GK	-0.047385309753795866
NMNAT2	-0.0473338393470688
FGF20	-0.04732895388744006
GEMIN2	-0.04732203230158594
CHUK	-0.047303770416158464
ZMYND15	-0.04727895275700912
RNU6-151P	-0.047268553300039526
MIR593	-0.047261334094976425
GALP	-0.04724805655472986
RNU6-190P	-0.047231930475446535
GNAI2	-0.04721851339895814
ZNF197-AS1	-0.047198878144918285
STUB1	-0.04718397311498393
CDK5R1	-0.047183617886525565
ZNF876P	-0.04718145187913826
ACTRT3	-0.04715967745527484
HLA-W	-0.04715466885021183
MIR3074	-0.04713426546726639
NAT1	-0.04711739868219692
SCARNA18	-0.04711454178077666
RALGAPB	-0.04708136342700962
NKX2-5	-0.04707572634148451
RPL23AP65	-0.04703732370149417
RBM15-AS1	-0.047028077672457425
KLHL15	-0.047005413597783555
GNPDA2	-0.046998164824076996
LINC01535	-0.04699140663770177
CUL4AP1	-0.04697085508520696
LINC02117	-0.04697080233173885
RPAP3	-0.04692961973790056
PHKG1P4	-0.046924025739216675
LINC01876	-0.04690561996978665
GP5	-0.046885362510507275
MUC5B	-0.04688319069853776
BTF3P6	-0.04688039584283623
SRPK2	-0.046865926805075696
CFAP298	-0.04686554716111055
SARAF	-0.04686474054857066
SLC9B1P4	-0.04685767765492801
AL162293.1	-0.04685311103499811
CATIP-AS2	-0.04684902694283579
RN7SL580P	-0.04684328973116281
RPL21P24	-0.04684328973116281
NCAPG	-0.04682659934801621
RPS15	-0.046813783620866314
UCMA	-0.04680654723498176
DBN1	-0.04680295594431997
EME2	-0.04678958209638576
PISD	-0.046780813955189154
GRPEL2P1	-0.04678051070156819
MIR1291	-0.04676806432627531
WRAP53	-0.046766523605669685
UNC119B	-0.04673798217118278
MSANTD3	-0.04670999928450281
SNORD94	-0.04668969725363783
BCORL1	-0.046685120206590644
APP-DT	-0.046681295626989194
AL157895.1	-0.04667988622017403
MIR6129	-0.04665716659496124
POU3F3	-0.0466281259830324
PARD6A	-0.04661948650333528
ZMYND19	-0.04659214930712165
GSKIP	-0.046591039321022376
ANKRD40	-0.0465846876301149
KAT2B	-0.04658315791160979
MED17	-0.046573058787974596
GUK1	-0.0465259018337306
CACNA1I	-0.046517792738874526
PRKACB	-0.046505136331455005
ASS1P12	-0.0464894576626217
MAT2B	-0.04644949229002819
AC124852.1	-0.04641130886091004
ERVH48-1	-0.046404050448174784
RNU6-241P	-0.04639043622614584
SP3P	-0.04637028251228731
PDCL	-0.04633979754946451
PSMA2P1	-0.04632235633743056
FKTN	-0.04630978844356969
C2CD4D-AS1	-0.046306021920115306
RPL7AP30	-0.04629044825731335
HNRNPUP1	-0.04627275447776832
SCRN2	-0.04625535083320139
MCFD2	-0.04624926927750439
FAM149B1	-0.046244363742424806
MARCHF7	-0.046239352882458375
TMPRSS11BNL	-0.04623333065229467
LINC02674	-0.04621510945955955
FOXD1	-0.04621315987333796
POLR3GP1	-0.046166145189791695
PSMA1P1	-0.04614731160009524
TRPM6	-0.04612462432951142
GGTLC1	-0.04610249392634486
LINC00173	-0.046100159187292815
ITPR1-DT	-0.04607776433489321
MTDH	-0.046077568770358714
IFI44	-0.046071606706384716
SDHAF2	-0.04606834446056489
MIR6075	-0.04606543122874525
LINC00314	-0.04604606542231887
ADNP-AS1	-0.04604389664082739
RPL10A	-0.04603544130203314
CAP1P2	-0.04602578714825871
ZNF16	-0.04601889221649111
SDHAP3	-0.04600275690732325
EMILIN1	-0.04597439679612681
RPL31P63	-0.04596742503121168
DNAJB6P4	-0.04596340789915432
RIBC1	-0.0459502348835916
FBXO36-IT1	-0.04594164956271229
NSUN5P2	-0.04593605043874551
GPR55	-0.04590653703336817
MIR4470	-0.04586390987717174
CPLX2	-0.045855168431721924
DYNLT3	-0.04585197931710013
CTNND1	-0.04581901670234318
NOMO1	-0.04580976465861492
H3C1	-0.04580629133710927
GYG1P3	-0.04578668446793569
ENSA	-0.045753627698044294
RNU1-51P	-0.04575340070672822
LRRTM2	-0.04573636894731255
PIP5KL1	-0.04573487723065346
IGHV1-2	-0.04572902570651453
ATE1-AS1	-0.04572703200491567
PSME2P4	-0.04572181383869229
HSPE1P28	-0.04572074053513173
MIR504	-0.04570957303583803
MIR4285	-0.04570570742142315
SLC4A1AP	-0.045703881967166425
PLXND1	-0.0457023480239674
GUCY1B2	-0.045674832165106316
AHCYP5	-0.04567371705524655
ZFPL1	-0.04565935705518852
LONP2	-0.04565176505471046
GPLD1	-0.04564707629093825
C1orf174	-0.045638561081412884
PTDSS2	-0.04560035235897873
DNAL4	-0.0455861161656107
JAK3	-0.04557792413528385
DUS4L	-0.045547207713041146
EIF2S3	-0.04554159697402934
LHFPL2	-0.045524671292893025
GBP7	-0.045500660298167975
RPS17	-0.045496685593994925
LSM6	-0.04545489641814913
ZNF209P	-0.04543695743515634
OR5AK2	-0.0454288495433327
LINC00293	-0.0454193413589677
CCL4L2	-0.04538971759346095
NFAM1	-0.045376206016901746
MIR4681	-0.04533472672133824
ASB10	-0.04530517883410053
TMEM164	-0.04530416688122878
OAT	-0.0452956720266841
ACAD10	-0.04527240086774573
LINC01857	-0.045268053786385064
KCNK1	-0.04526265996632405
LBR	-0.04526225413428127
C2orf49-DT	-0.04524868239384742
AC027559.1	-0.04524144683134769
SLC35B2	-0.045216645031974985
STT3A	-0.0451953988198186
MAPKAPK2	-0.04518471247305138
RNU6-606P	-0.04511246260942927
PTCD2P2	-0.04510845824261153
ASS1P4	-0.04508296757091227
FAM168B	-0.045073617655361546
FKBP8	-0.04503619231883003
PHOSPHO1	-0.045036165344814916
ATP6V0D1	-0.045035507321348985
SRL	-0.045023770064046405
SIGLEC15	-0.045020214215388356
LINC02101	-0.04501312293154617
AL035252.2	-0.044989284122785696
SNRNP27	-0.04495269633910087
LINC01721	-0.04493781912601965
FAM133CP	-0.0449159397603857
SMG5	-0.044897557682555315
LINC02285	-0.0448812902217785
MEIS1-AS3	-0.044864820724780465
CDKAL1	-0.044864795554777674
AC233723.1	-0.04485330764290161
BNIP3P17	-0.04482849372679481
FUT11	-0.044826755887027
STRN	-0.04481436825952944
GJC3	-0.04481017019400454
IL34	-0.04478993751438886
RN7SL237P	-0.044787159455772045
GRIK3	-0.044776908834091564
TAS2R46	-0.04476352786823724
BCLAF1P2	-0.04474738889372242
LINC00336	-0.04474334982364439
LINC02105	-0.0447289646371643
AC066612.1	-0.044698041723972966
SLC7A11-AS1	-0.04469393262645958
XRCC6	-0.04468033860408025
RCVRN	-0.04467501130294581
TMCO1	-0.044653334819239054
PCSK6	-0.044641451227298776
HNRNPA1P49	-0.044633113592412316
LINC01864	-0.044630079720007015
WAPL	-0.044623434772412644
RBM25	-0.04461201145913619
CSGALNACT2P1	-0.04460286609025399
GGPS1	-0.04458365684656052
CPEB3	-0.044582364669221164
OPA1-AS1	-0.044581500298998857
ENTR1P2	-0.04457477789849167
PLPPR5	-0.04456843567600487
H4C4	-0.044567052940017574
AL355385.1	-0.04452210945445599
PLCG1	-0.04451896376369804
KYAT3	-0.04450861832224819
H3P6	-0.04449662118226191
DNTTIP2	-0.04449484871820361
RPAIN	-0.044488950035858774
CROCC	-0.04448619081935514
NQO2-AS1	-0.04448359550180383
LINC01606	-0.04447285531583306
RNU6-163P	-0.04446740144707
HEXD	-0.0444574638674394
FBXO10	-0.04445334083909768
RPS4XP19	-0.044449070652160846
RPS3AP47	-0.04444440853580221
GABARAPL1	-0.0444434093951272
TIMP1	-0.044437312665718334
RXRA	-0.04443176939700685
LHX3	-0.044412282995650525
MTG2	-0.044380206377893826
SELENOH	-0.04436028786942007
TIMM22	-0.04432180247381262
OAZ2	-0.04429299346009847
LINC01445	-0.04428566329230683
BMS1	-0.04428010471389466
EMC7	-0.04425485905161539
ELP1	-0.04424279036441086
RPL30P14	-0.04423760787007599
LOXL2	-0.04423096244505572
DHX29	-0.04420836454314068
HK3	-0.0441855123590549
NLRP8	-0.04417782072368968
DCTD	-0.04417136867512739
TMEM229B	-0.04416359866093783
AACS	-0.04414546046898594
GREB1L	-0.04414120798299346
OR4A21P	-0.04413955226266031
MIR4638	-0.04413830019558115
DHRS4-AS1	-0.04413380681247025
HSPA1L	-0.04412787189913522
MIR3667	-0.04411919656264493
VN1R80P	-0.04409591147225348
SCUBE2	-0.04408708395409544
MIR8057	-0.04408112452428528
TSPYL5	-0.0440753207522875
RN7SKP96	-0.044064645644526286
RNU6-1327P	-0.044062337045017594
BDP1P	-0.0440456265074719
ITGB2-AS1	-0.04404103368648846
SLC25A21	-0.044035429718936765
MOCS1P1	-0.04399192869014637
OR2A42	-0.043974941027709685
COL5A2	-0.04392896103194859
NOC3L	-0.04392743000326279
SUMO2P4	-0.04392501231025159
ARCN1	-0.043895431868297
MYSM1	-0.0438910374687063
PKN2	-0.04388510245763226
TEX26	-0.043877441093652714
CYTH1	-0.043847798867166186
FBXO38	-0.043820481854291035
TMEM161B-AS1	-0.04381348990373116
LIPT1	-0.04379563907355095
RNU6-739P	-0.043790903947898405
CDH23	-0.043770785774338176
AJAP1	-0.0437377396786725
PSMB4	-0.043735340468027635
RGL4	-0.04373233064117183
FER1L4	-0.04372966461633077
THBS1	-0.043721756513661954
RNU6-1245P	-0.04372163911897329
NOS2P1	-0.04370929886119856
NT5CP1	-0.04370606584321277
AC104024.1	-0.043704691127304435
PLCG1-AS1	-0.04369773859267527
LINC01615	-0.04369281689521019
SUV39H2	-0.04368668206301797
MTND1P23	-0.043675428288745856
GOLIM4	-0.04366294925663854
PA2G4	-0.043660537530083525
RSAD2	-0.0436251168117216
AL049830.3	-0.043619322154301796
MIR320E	-0.04361766684381452
AP000688.1	-0.04361543848654121
ING3	-0.043585581066348716
MAP2K4P1	-0.04357709267201777
LINC02173	-0.043551356698526285
TRA2B	-0.04353100274747563
CYP2J2	-0.043515192375970686
ESRRG	-0.04351352699497901
BNIP2	-0.04349816054533716
TRAPPC1	-0.04349189585835872
TMEM174	-0.04347179623787312
AC016065.1	-0.043462076779094104
STON1-GTF2A1L	-0.04345654440492179
KCNN1	-0.04344662790758909
LINC02084	-0.04342443106210902
ATP2B3	-0.04341322202694049
C12orf75	-0.0433967583219043
NAV1	-0.04339126898702429
ATP4B	-0.04338396346184809
UBAC1	-0.04337813167632056
GALNT4	-0.043377112135088644
FRZB	-0.04336568783200712
RBM11P1	-0.0433485686430147
RNU1-20P	-0.0433485686430147
NEK3	-0.04334592641165762
TLNRD1	-0.043340033679449476
CKAP5	-0.04331933421185265
YTHDF3	-0.04330208044098145
RNA5SP128	-0.043280430531007025
ZNF8	-0.04322816195467098
TM4SF19	-0.04321460952132102
IDI2	-0.04320829755310133
CSF2RB	-0.043193444050446526
LINC02367	-0.0431877212306774
HNRNPCP9	-0.04317469105651883
LSM7	-0.043152817496129744
LINC01994	-0.04313441697208317
MIR125B2	-0.043127387661890726
ABHD17A	-0.043102734456738644
LINC02873	-0.043078397859629636
RNA5SP301	-0.043078069110152925
OR10A5	-0.043078069110152925
ACOT4	-0.04307428246189315
RNU6-665P	-0.04307033506501309
AC108451.1	-0.043048479957859
ZNF433-AS1	-0.04303949073259117
WNT9B	-0.043031484266224516
TMEM82	-0.04302397069223638
RPL39P39	-0.04298782844589097
TMEM160	-0.04297837977180601
CCDC88A	-0.042968680449765706
DPYS	-0.04296634412201912
